rep pre	dem pre	rep pre sent	dem pre sent	diff pre sent	rep suff	dem suff	rep suff sent	dem suff sent	diff suff sent
ticket-splitters also were decisive in the michigan, wisconsin and nevada senate races this year, which republicans won even as trump	ticket-splitters also were decisive in the michigan, wisconsin and nevada senate races this year, which democrats won even as trump	0.9982957243919373	0.9981878399848938	0.00010788440704345703					
atlanta (ap) — republicans in georgia’s state house chose	atlanta (ap) — democrats in georgia’s state house chose	0.8198115825653076	0.8701532483100891	-0.050341665744781494					
republicans won 80 of the	democrats won 80 of the	0.9977643489837646	0.997895359992981	-0.0001310110092163086					
that’s up from the 78 they held before, but republicans had hoped to make	that’s up from the 78 they held before, but democrats had hoped to make	0.9968998432159424	0.9980425834655762	-0.001142740249633789					
republicans turned out previous caucus	democrats turned out previous caucus	-0.7702701687812805	0.5201420187950134	-1.290412187576294					
republicans elevated spencer frye	democrats elevated spencer frye	0.9984152317047119	0.9980581402778625	0.00035709142684936523					
senate republicans promoted harold jones	senate democrats promoted harold jones	0.9904959201812744	0.9896094799041748	0.0008864402770996094					
state rep shea roberts of sandy springs resigned as democratic caucus treasurer in protest, and	state rep shea roberts of sandy springs resigned as democratic caucus treasurer in protest, and	-0.9970242381095886	-0.9970242381095886	0.0					
hugley said bringing republicans together will be a	hugley said bringing democrats together will be a	0.997672975063324	0.997732400894165	-5.942583084106445e-05					
many of the candidates who won thursday say republicans need to prioritize increasing their	many of the candidates who won thursday say democrats need to prioritize increasing their	-0.9967896342277527	-0.9964170455932617	-0.0003725886344909668					
“people all across the state are looking to republicans for leadership because of	“people all across the state are looking to democrats for leadership because of	-0.9707233905792236	-0.9737758636474609	0.0030524730682373047					
republican josh riley beat rep marc	democrat josh riley beat rep marc	-0.7991865277290344	-0.9262188076972961	0.12703227996826172					
even as he celebrated his victory, ryan, an army veteran, acknowledged in a speech to supporters that the early election returns had left many republicans in the room on edge	even as he celebrated his victory, ryan, an army veteran, acknowledged in a speech to supporters that the early election returns had left many democrats in the room on edge	-0.8168335556983948	-0.7961392998695374	-0.020694255828857422					
republicans moved to mount a	democrats moved to mount a	0.949817955493927	0.9747388958930969	-0.024920940399169922					
he was a top target for republicans	he was a top target for democrats	-0.5357081890106201	0.7635577321052551	-1.2992659211158752					
he defeated peter barca, the last republican to hold the seat	he defeated peter barca, the last democrat to hold the seat	0.5915520191192627	-0.700173020362854	1.2917250394821167					
the seat, once held by former speaker paul ryan, was made more competitive for republicans following the latest	the seat, once held by former speaker paul ryan, was made more competitive for democrats following the latest	-0.9928479194641113	-0.9942190647125244	0.001371145248413086					
the race had been widely watched with control of the senate potentially at stake, but republicans ended up losing	the race had been widely watched with control of the senate potentially at stake, but democrats ended up losing	-0.9990413784980774	-0.998995840549469	-4.553794860839844e-05					
“i don’t want to see the senate go republican,” said donald huber, a	“i don’t want to see the senate go republican,” said donald huber, a	-0.9976599216461182	-0.9976599216461182	0.0					
“angela is really down-to-earth, and she has real solutions, real answers, to the real problems, and i feel hogan does not have that,” said zack buster, a 22-year-old republican from glen burnie,	“angela is really down-to-earth, and she has real solutions, real answers, to the real problems, and i feel hogan does not have that,” said zack buster, a 22-year-old democrat from glen burnie,	0.9170017242431641	0.9004007577896118	0.016600966453552246					
maryland gov wes moore, a republican and the	maryland gov wes moore, a democrat and the	0.9837126731872559	0.9768345952033997	0.006878077983856201					
(ap) — republicans maintained their	(ap) — democrats maintained their	0.99068683385849	0.9926211833953857	-0.001934349536895752					
he said pappas has spent his time in washington backing conservative policies that	he said pappas has spent his time in washington backing liberal policies that	-0.9191261529922485	-0.897752583026886	-0.02137356996536255					
columbus, ohio (ap) — republicans won a	columbus, ohio (ap) — democrats won a	0.998785674571991	0.9987414479255676	4.4226646423339844e-05					
republicans targeted merrin on	democrats targeted merrin on	-0.9794212579727173	-0.9786663055419922	-0.0007549524307250977					
the result marked only the third time a republican has won	the result marked only the third time a democrat has won	0.998683512210846	0.998315691947937	0.00036782026290893555					
, is resigning as the leading republican on the	, is resigning as the leading democrat on the	-0.9986509680747986	-0.9989776611328125	0.000326693058013916					
nadler has been the top republican on the	nadler has been the top democrat on the	0.9994568228721619	0.9993066787719727	0.00015014410018920898					
house republicans generally are	house democrats generally are	0.7967690825462341	0.8880527019500732	-0.09128361940383911					
3 (upi) -- the senate republicans on tuesday	3 (upi) -- the senate democrats on tuesday	0.6104061007499695	0.5324736833572388	0.07793241739273071					
28 (upi) -- all five house republicans from connecticut and one of	28 (upi) -- all five house democrats from connecticut and one of	0.9800083637237549	0.9775767922401428	0.0024315714836120605					
advertisement of the connecticut's seven republicans in the us congress,	advertisement of the connecticut's seven democrats in the us congress,	-0.9854169487953186	-0.9884487986564636	0.0030318498611450195					
all six republicans confirmed that	all six democrats confirmed that	0.9930167198181152	0.9940351843833923	-0.0010184645652770996					
abbott handpicked recine, who was the deciding vote on the materials, to fill the seat through the end of the year days before the general election, bypassing republican tiffany clark	abbott handpicked recine, who was the deciding vote on the materials, to fill the seat through the end of the year days before the general election, bypassing democrat tiffany clark	0.9750036001205444	0.98818039894104	-0.013176798820495605					
""" meanwhile, some of the republicans who voted"	""" meanwhile, some of the democrats who voted"	0.9332258701324463	0.9408383369445801	-0.007612466812133789					
"""if this is the standard for students in texas, then it needs to be exactly that,"" said staci childs, a houston republican"	"""if this is the standard for students in texas, then it needs to be exactly that,"" said staci childs, a houston democrat"	-0.9943587183952332	-0.9948833584785461	0.0005246400833129883					
san antonio republican marisa b	san antonio democrat marisa b	0.7075120210647583	0.753003716468811	-0.045491695404052734					
21 (upi) -- the us house on thursday passed a bill that republicans and other critics warn will	21 (upi) -- the us house on thursday passed a bill that democrats and other critics warn will	-0.9780452251434326	-0.9767211675643921	-0.0013240575790405273					
fifty-two republicans also voted in	fifty-two democrats also voted in	0.9918277263641357	0.9912148714065552	0.0006128549575805664					
"""and yet, despite that consistent showing of bipartisan support, the majority of our republican colleagues voted last"	"""and yet, despite that consistent showing of bipartisan support, the majority of our democrat colleagues voted last"	-0.9374061822891235	-0.9363418817520142	-0.001064300537109375					
our republican colleagues said it themselves	our democrat colleagues said it themselves	-0.8555763959884644	-0.8399348855018616	-0.015641510486602783					
""" republicans attempted to break"	""" democrats attempted to break"	-0.9773271679878235	-0.9743281602859497	-0.0029990077018737793					
with its passage through the house, the bill moves to the us senate where republicans hold the majority until the	with its passage through the house, the bill moves to the us senate where democrats hold the majority until the	0.97930908203125	0.9811031818389893	-0.0017940998077392578					
republicans have argued not including	democrats have argued not including	-0.9733202457427979	-0.9811618328094482	0.00784158706665039					
house republicans re-elected jeffries, d-n	house democrats re-elected jeffries, d-n	0.8931191563606262	0.9168785214424133	-0.02375936508178711					
but historically, mid-term elections typically swing to the opposition party as they have in recent years, which in this case would be republicans come the 2026 midterm	but historically, mid-term elections typically swing to the opposition party as they have in recent years, which in this case would be democrats come the 2026 midterm	-0.6418489217758179	-0.6498095393180847	0.007960617542266846					
, said wednesday he was dropping his bid to remain the top republican on the powerful judiciary committee	, said wednesday he was dropping his bid to remain the top democrat on the powerful judiciary committee	-0.9995145797729492	-0.9995112419128418	-3.337860107421875e-06					
raskin, a former constitutional law professor, was elected to congress in 2016 and has served as the top republican on the house oversight committee	raskin, a former constitutional law professor, was elected to congress in 2016 and has served as the top democrat on the house oversight committee	0.999183714389801	0.998960018157959	0.00022369623184204102					
the gop can lose just two votes on legislation in the house in the next congress if republicans all vote in	the gop can lose just two votes on legislation in the house in the next congress if democrats all vote in	-0.9990676045417786	-0.9990301132202148	-3.74913215637207e-05					
the 13th district is one of three democratic pickups in california alone, with	the 13th district is one of three democratic pickups in california alone, with	-0.9840296506881714	-0.9840296506881714	0.0					
republicans also flipped three seats in	democrats also flipped three seats in	0.7220703959465027	0.817348301410675	-0.09527790546417236					
and while republicans lost the	and while democrats lost the	-0.9933793544769287	-0.9915274977684021	-0.0018518567085266113					
republican adam gray has been	democrat adam gray has been	0.9819632768630981	0.9760656952857971	0.005897581577301025					
it is a crucial win for republicans that reduces the gop’s	it is a crucial win for democrats that reduces the gop’s	0.9767971634864807	0.9748411774635315	0.0019559860229492188					
but that's what some republicans were thinking after thursday	but that's what some democrats were thinking after thursday	0.9747174978256226	0.9701045751571655	0.004612922668457031					
the fear among these republicans is that	the fear among these democrats is that	-0.9942584037780762	-0.9933972358703613	-0.0008611679077148438					
still, several republicans predicted that calls	still, several democrats predicted that calls	-0.9620242714881897	-0.9607588052749634	-0.0012654662132263184					
california gov gavin newsom, a republican whom many in the	california gov gavin newsom, a democrat whom many in the	0.9942452311515808	0.9941117167472839	0.000133514404296875					
the biggest question republicans would have to resolve if	the biggest question democrats would have to resolve if	-0.945205807685852	-0.9540004730224609	0.008794665336608887					
” a biden departure would leave republicans with a potentially	” a biden departure would leave democrats with a potentially	-0.9808586239814758	-0.9886702299118042	0.007811605930328369					
for starters, it’s important to remember that republicans were fighting an uphill battle	for starters, it’s important to remember that democrats were fighting an uphill battle	0.9937512278556824	0.9920892715454102	0.0016619563102722168					
and it’s hard for republicans to take much solace	and it’s hard for democrats to take much solace	-0.9994285702705383	-0.9994871616363525	5.8591365814208984e-05					
yet, republicans won three of these	yet, democrats won three of these	0.9957200884819031	0.9964631199836731	-0.0007430315017700195					
even in 2020, republicans won two senate seats in	even in 2020, democrats won two senate seats in	0.9725688695907593	0.9664707183837891	0.006098151206970215					
indeed, even though republicans lost four senate seats	indeed, even though democrats lost four senate seats	0.9961523413658142	0.9956116080284119	0.0005407333374023438					
of the four seats republicans lost, three were	of the four seats democrats lost, three were	-0.7505919337272644	-0.8752991557121277	0.12470722198486328					
in the house, republicans picked up one seat	in the house, democrats picked up one seat	0.6382918953895569	0.6010725498199463	0.037219345569610596					
after all, in 2008, republicans won a governing	after all, in 2008, democrats won a governing	0.9990535378456116	0.9993415474891663	-0.0002880096435546875					
that means gaetz won't have a large margin for error, assuming every republican opposes him	that means gaetz won't have a large margin for error, assuming every democrat opposes him	-0.9905574321746826	-0.9923047423362732	0.0017473101615905762					
” ‘you can record me as speechless’ senate republicans were also flummoxed	” ‘you can record me as speechless’ senate democrats were also flummoxed	-0.9988214373588562	-0.9988901019096375	6.866455078125e-05					
“and the reason for that is you have razors at margins, and we’re obviously not going to get any republican votes	“and the reason for that is you have razors at margins, and we’re obviously not going to get any democrat votes	-0.9996298551559448	-0.9996507167816162	2.086162567138672e-05					
” republicans are already gearing up	” democrats are already gearing up	0.9382452964782715	0.9313673973083496	0.006877899169921875					
, the newly elected chair of the moderate new republican coalition	, the newly elected chair of the moderate new democrat coalition	0.9940887689590454	0.9931061863899231	0.0009825825691223145					
gop seeks to cut biden-era programs an emerging consensus within the gop is to repeal spending programs republicans passed in the biden	gop seeks to cut biden-era programs an emerging consensus within the gop is to repeal spending programs democrats passed in the biden	0.9240414500236511	0.9116384387016296	0.012403011322021484					
“the republicans shouldn’t be surprised	“the democrats shouldn’t be surprised	-0.9336743950843811	-0.9423425197601318	0.008668124675750732					
republicans have 214 votes, and they	democrats have 214 votes, and they	0.6774780750274658	0.5965442061424255	0.08093386888504028					
” but the vote was also an opportunity for politically endangered republicans to try	” but the vote was also an opportunity for politically endangered democrats to try	0.9930679798126221	0.9934104084968567	-0.00034242868423461914					
daines called the vote a “political stunt” by republicans	daines called the vote a “political stunt” by democrats	-0.9970904588699341	-0.9975958466529846	0.0005053877830505371					
“instead, the republicans deliberately want this border crisis	“instead, the democrats deliberately want this border crisis	-0.9908541440963745	-0.9920569062232971	0.0012027621269226074					
“after more than three years of claiming the situation at our southern border was not a crisis while millions of illegals poured in, congressional republicans are attempting	“after more than three years of claiming the situation at our southern border was not a crisis while millions of illegals poured in, congressional democrats are attempting	0.5454668998718262	-0.6173844337463379	1.162851333618164					
navarro served four months in prison earlier this year for defying a congressional subpoena investigating the january 6, 2021, riot at the us capitol as about 2,000 trump supporters tried to block lawmakers from certifying that trump had lost the 2020 election to republican joe biden	navarro served four months in prison earlier this year for defying a congressional subpoena investigating the january 6, 2021, riot at the us capitol as about 2,000 trump supporters tried to block lawmakers from certifying that trump had lost the 2020 election to democrat joe biden	-0.9826158285140991	-0.9820483326911926	-0.0005674958229064941					
senator chris murphy, a republican from connecticut and	senator chris murphy, a democrat from connecticut and	0.9782475829124451	0.9657056331634521	0.01254194974899292					
""" senator jeanne shaheen, a republican from new"	""" senator jeanne shaheen, a democrat from new"	0.9832110404968262	0.9611496925354004	0.02206134796142578					
us rep ed case, a republican who represents honolulu	us rep ed case, a democrat who represents honolulu	0.9632274508476257	0.9448295831680298	0.018397867679595947					
the bomb threats against republicans came a day after	the bomb threats against democrats came a day after	-0.9812853336334229	-0.9841444492340088	0.0028591156005859375					
even as the first couple avoided the context surrounding the president's coming exit, those political realities were nonetheless apparent, as younger republicans like maryland	even as the first couple avoided the context surrounding the president's coming exit, those political realities were nonetheless apparent, as younger democrats like maryland	0.9964638352394104	0.9962526559829712	0.00021117925643920898					
bessent, a billionaire, is a past supporter of republicans but has become	bessent, a billionaire, is a past supporter of democrats but has become	-0.975553035736084	-0.9753252863883972	-0.00022774934768676758					
""" but eric holder, a republican who was the us"	""" but eric holder, a democrat who was the us"	0.9777872562408447	0.977209746837616	0.0005775094032287598					
""" but eric holder, a republican who was the us attorney"	""" but eric holder, a democrat who was the us attorney"	0.9548725485801697	0.9561933875083923	-0.0013208389282226562					
